FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160211;0000;17,9075;;;
160212;0000;17,9607;;;
160213;0000;13,7484;;;
160214;0000;11,1054;;;
160215;0000;18,7361;;;
160216;0000;19,3051;;;
160217;0000;19,5482;;;
160218;0000;16,9806;;;
160219;0000;17,3501;;;
160220;0000;15,426;;;
160221;0000;9,22119;;;
160222;0000;17,5788;;;
160223;0000;19,5833;;;
160224;0000;17,5193;;;
160225;0000;17,8963;;;
160226;0000;19,7897;;;
160227;0000;16,9915;;;
160228;0000;13,3184;;;
160229;0000;23,1388;;;
160301;0000;25,7708;;;
160302;0000;25,7375;;;
160303;0000;31,6216;;;
160304;0000;24,8308;;;
160305;0000;21,3016;;;
160306;0000;16,7076;;;
160307;0000;23,9257;;;
160308;0000;22,9394;;;
160309;0000;27,1131;;;
160310;0000;30,0544;;;
160311;0000;33,4646;;;
160312;0000;24,4722;;;
160313;0000;17,5986;;;
160314;0000;25,0901;;;
160315;0000;25,9576;;;
160316;0000;27,6628;;;
160317;0000;23,5338;;;
160318;0000;26,4161;;;
160319;0000;24,0462;;;
160320;0000;16,5665;;;
160321;0000;29,2544;;;
160322;0000;30,9999;;;
160323;0000;30,5113;;;
160324;0000;30,781;;;
160325;0000;20,2478;;;
160326;0000;17,5439;;;
160327;0000;19,338;;;
160328;0000;35,8287;;;
160329;0000;34,0262;;;
160330;0000;30,0814;;;
160331;0000;39,9171;;;
160401;0000;32,4065;;;
160402;0000;26,024;;;
160403;0000;15,5041;;;
160404;0000;23,2312;;;
160405;0000;30,1471;;;
160406;0000;23,8205;;;
160407;0000;27,0765;;;
160408;0000;25,6691;;;
160409;0000;20,6171;;;
160410;0000;21,5802;;;
160411;0000;31,6862;;;
160412;0000;21,0996;;;
160413;0000;24,3678;;;
160414;0000;31,5584;;;
160415;0000;16,0971;;;
160416;0000;17,0768;;;
160417;0000;;;;
160418;0000;;;;
160419;0000;21,716;;;
160420;0000;29,7612;;;
160421;0000;40,8112;;;
160422;0000;33,3031;;;
160423;0000;15,6882;;;
160424;0000;12,8103;;;
160425;0000;24,3026;;;
160426;0000;35,8924;;;
160427;0000;44,9766;;;
160428;0000;50,4297;;;
160429;0000;58,0444;;;
160430;0000;44,0602;;;
160501;0000;31,6264;;;
160502;0000;26,4416;;;
160503;0000;48,285;;;
160504;0000;48,8629;;;
160505;0000;;;30,2551;
160506;0000;;;;
160507;0000;;;;
160508;0000;;;;
160509;0000;;;;
160510;0000;52,4894;;;
160511;0000;37,9681;;;
160512;0000;37,5436;;;
160513;0000;42,2238;;;
160514;0000;24,3483;;;
160515;0000;20,8887;;;
160516;0000;35,3073;;;
160517;0000;34,9579;;;
160518;0000;21,2273;;;
160519;0000;30,0958;;;
160520;0000;30,9517;;;
160521;0000;13,8638;;;
160522;0000;20,5962;;;
160523;0000;34,3352;;;
160524;0000;38,7606;;;
160525;0000;32,5728;;;
160526;0000;35,7734;;;
160527;0000;46,9749;;;
160528;0000;44,3113;;;
160529;0000;15,2713;;;
160530;0000;19,6635;;;
160531;0000;22,6926;;;
160601;0000;20,661;;;
160602;0000;14,7413;;;
160603;0000;14,7231;;;
160604;0000;15,1376;;;
160605;0000;14,7882;;;
160606;0000;25,7774;;;
160607;0000;32,2419;;;
160608;0000;35,0664;;;
160609;0000;30,6012;;;
160610;0000;32,4769;;;
160611;0000;39,0237;;;
160612;0000;23,4311;;;
160613;0000;31,1642;;;
160614;0000;28,8693;;;
160615;0000;32,8257;;;
160616;0000;33,584;;;
160617;0000;35,9453;;;
160618;0000;36,7615;;;
160619;0000;28,8725;;;
160620;0000;28,4741;;;
160621;0000;36,8905;;;
160622;0000;40,7028;;;
160623;0000;36,877;;;
160624;0000;29,7958;;;
160625;0000;27,0859;;;
160626;0000;21,6199;;;
160627;0000;23,1275;;;
160628;0000;31,7949;;;
160629;0000;34,0709;;;
160630;0000;40,3464;;;
160701;0000;39,6501;;;
160702;0000;30,8419;;;
160703;0000;21,5357;;;
160704;0000;25,0616;;;
160705;0000;26,8552;;;
160706;0000;;;;
160707;0000;36,6909;;;
160708;0000;40,6796;;;
160709;0000;36,3131;;;
160710;0000;23,932;;;
160711;0000;14,6591;;;
160712;0000;30,7434;;;
160713;0000;26,5672;;;
160714;0000;22,4127;;;
160715;0000;36,4509;;;
160716;0000;27,4721;;;
160717;0000;30,9224;;;
160718;0000;37,7389;;;
160719;0000;38,8073;;;
160720;0000;46,0618;;;
160721;0000;47,5906;;;
160722;0000;34,8879;;;
160723;0000;33,0237;;;
160724;0000;34,29;;;
160725;0000;19,5231;;;
160726;0000;40,8992;;;
160727;0000;45,9355;;;
160728;0000;42,2333;;;
160729;0000;37,7625;;;
160730;0000;33,4169;;;
160731;0000;22,6597;;;
160801;0000;34,8654;;;
160802;0000;44,7112;;;
160803;0000;54,5771;;;
160804;0000;46,7501;;;
160805;0000;34,863;;;
160806;0000;42,9935;;;
160807;0000;35,8051;;;
160808;0000;41,7089;;;
160809;0000;48,6888;;;
160810;0000;40,3605;;;
160811;0000;44,4669;;;
160812;0000;56,8356;;;
160813;0000;45,3912;;;
160814;0000;32,7896;;;
160815;0000;25,2653;;;
160816;0000;21,8389;;;
160817;0000;23,7451;;;
160818;0000;29,0938;;;
160819;0000;27,8786;;;
160820;0000;28,0918;;;
160821;0000;34,9583;;;
160822;0000;37,3489;;;
160823;0000;41,249;;;
160824;0000;37,7137;;;
160825;0000;35,0154;;;
160826;0000;32,3196;;;
160827;0000;30,7411;;;
160828;0000;20,5848;;;
160829;0000;35,0839;;;
160830;0000;41,5623;;;
160831;0000;30,6231;;;
160901;0000;28,1643;;;
160902;0000;34,2717;;;
160903;0000;31,9144;;;
160904;0000;23,7988;;;
160905;0000;39,2559;;;
160906;0000;43,1149;;;
160907;0000;35,0225;;;
160908;0000;39,071;;;
160909;0000;39,5223;;;
160910;0000;28,3348;;;
160911;0000;17,4805;;;
160912;0000;20,2999;;;
160913;0000;38,2192;;;
160914;0000;36,9111;;;
160915;0000;45,7991;;;
160916;0000;39,9756;;;
160917;0000;20,3771;;;
160918;0000;15,7051;;;
160919;0000;12,069;;;
160920;0000;27,7738;;;
160921;0000;24,3233;;;
160922;0000;25,1771;;;
160923;0000;21,458;;;
160924;0000;19,8444;;;
160925;0000;16,5788;;;
160926;0000;32,5497;;;
160927;0000;26,6321;;;
160928;0000;20,8192;;;
160929;0000;12,0972;;;
160930;0000;20,4091;;;
161001;0000;17,9682;;;
161002;0000;14,1222;;;
161003;0000;17,842;;;
161004;0000;16,8964;;;
161005;0000;22,811;;;
161006;0000;24,8643;;;
161007;0000;18,8644;;;
161008;0000;18,2224;;;
161009;0000;13,5675;;;
161010;0000;12,4609;;;
161011;0000;21,5413;;;
161012;0000;22,8608;;;
161013;0000;21,6414;;;
161014;0000;29,6872;;;
161015;0000;17,3509;;;
161016;0000;6,22122;;;
161017;0000;18,3199;;;
161018;0000;12,5953;;;
161019;0000;16,7029;;;
161020;0000;24,954;;;
161021;0000;28,7644;;;
161022;0000;18,3769;;;
161023;0000;7,48946;;;
161024;0000;13,2149;;;
161025;0000;19,1754;;;
161026;0000;22,0287;;;
161027;0000;26,0922;;;
161028;0000;26,3873;;;
161029;0000;18,8434;;;
161030;0000;12,2308;;;
161031;0000;11,8542;;;
161101;0000;7,63386;;;
161102;0000;21,2647;;;
161103;0000;23,5752;;;
161104;0000;23,1812;;;
161105;0000;20,4967;;;
161106;0000;14,9426;;;
161107;0000;20,6602;;;
161108;0000;19,2844;;;
161109;0000;21,7252;;;
161110;0000;22,3893;;;
161111;0000;21,3128;;;
161112;0000;20,8709;;;
161113;0000;18,2816;;;
161114;0000;18,3103;;;
161115;0000;18,4708;;;
161116;0000;17,4992;;;
161117;0000;20,7223;;;
161118;0000;23,2179;;;
161119;0000;19,1095;;;
161120;0000;12,3908;;;
161121;0000;19,3413;;;
161122;0000;16,9366;;;
161123;0000;;;;
161124;0000;;;;
161125;0000;12,4382;;;
161126;0000;6,83843;;;
161127;0000;7,80861;;;
161128;0000;18,6193;;;
161129;0000;20,1664;;;
161130;0000;;;;
161201;0000;;;;
161202;0000;24,3217;;;
161203;0000;;;;
161204;0000;;;;
161205;0000;;;;
161206;0000;;;;
161207;0000;;;;
161208;0000;12,4059;;;
161209;0000;12,8801;;;
161210;0000;11,7551;;;
161211;0000;9,88844;;;
161212;0000;12,0381;;;
161213;0000;17,7092;;;
161214;0000;22,1588;;;
161215;0000;25,7916;;;
161216;0000;26,0104;;;
161217;0000;15,659;;;
161218;0000;11,825;;;
161219;0000;16,1746;;;
161220;0000;22,9098;;;
161221;0000;19,4024;;;
161222;0000;18,4731;;;
161223;0000;19,6041;;;
161224;0000;15,7014;;;
161225;0000;4,43678;;;
161226;0000;7,07536;;;
161227;0000;16,4164;;;
161228;0000;21,7159;;;
161229;0000;22,5385;;;
161230;0000;19,4597;;;
161231;0000;10,1243;;;
170101;0000;;;;
170102;0000;;;;
170103;0000;;;;
170104;0000;19,5033;;;
170105;0000;20,0078;;;
170106;0000;20,3988;;;
170107;0000;13,0529;;;
170108;0000;7,89309;;;
170109;0000;9,28554;;;
170110;0000;13,4979;;;
170111;0000;17,38;;;
170112;0000;19,6843;;;
170113;0000;17,4412;;;
170114;0000;10,8491;;;
170115;0000;8,87413;;;
170116;0000;17,4486;;;
170117;0000;16,3039;;;
170118;0000;16,8438;;;
170119;0000;24,8798;;;
170120;0000;28,474;;;
170121;0000;15,8182;;;
170122;0000;10,5864;;;
170123;0000;15,9935;;;
170124;0000;17,8418;;;
170125;0000;16,7807;;;
170126;0000;17,1096;;;
170127;0000;14,8546;;;
170128;0000;14,41;;;
170129;0000;10,1211;;;
170130;0000;20,0395;;;
170131;0000;16,3499;;;
170201;0000;19,4654;;;
170202;0000;16,0944;;;
170203;0000;16,9595;;;
170204;0000;9,64413;;;
170205;0000;6,95222;;;
170206;0000;12,7611;;;
170207;0000;13,7385;;;
170208;0000;14,8569;;;
170209;0000;15,7357;;;
170210;0000;16,8793;;;
170211;0000;11,2108;;;
170212;0000;8,23898;;;
170213;0000;15,5753;;;
170214;0000;18,213;;;
170215;0000;14,8924;;;
170216;0000;14,033;;;
170217;0000;11,2842;;;
170218;0000;9,22395;;;
170219;0000;8,21538;;;
170220;0000;13,9414;;;
170221;0000;16,1952;;;
170222;0000;17,2528;;;
170223;0000;19,1526;;;
170224;0000;19,7817;;;
170225;0000;14,8821;;;
170226;0000;12,5285;;;
170227;0000;14,0365;;;
170228;0000;15,8251;;;
170301;0000;16,1402;;;
170302;0000;11,5798;;;
170303;0000;16,0932;;;
170304;0000;12,1871;;;
170305;0000;13,3192;;;
170306;0000;22,1593;;;
170307;0000;29,0148;;;
170308;0000;21,1807;;;
170309;0000;14,1579;;;
170310;0000;21,3457;;;
170311;0000;17,2505;;;
170312;0000;13,7156;;;
170313;0000;24,2046;;;
170314;0000;23,5205;;;
170315;0000;23,933;;;
170316;0000;23,8574;;;
170317;0000;26,5616;;;
170318;0000;17,8739;;;
170319;0000;12,006;;;
170320;0000;21,9335;;;
170321;0000;25,5487;;;
170322;0000;31,8267;;;
170323;0000;28,4419;;;
170324;0000;22,1547;;;
170325;0000;14,8042;;;
170326;0000;14,1327;;;
170327;0000;22,7654;;;
170328;0000;;;;
170329;0000;;;1,44444;
170330;0000;;;1,39931;
170331;0000;;;1,29167;
170401;0000;;;;
170402;0000;;;;
170403;0000;;;1,13889;
170404;0000;;;1,05556;
170405;0000;;;1,06746;
170406;0000;;;1,02431;
170407;0000;;;;
170408;0000;;;;
170409;0000;;;0,991228;
170410;0000;;;;
170411;0000;;;0,898148;
170412;0000;;;0,887242;
170413;0000;;;0,85322;
170414;0000;;;0,872685;
170415;0000;;;0,884259;
170416;0000;;;0,866899;
170417;0000;;;0,831524;
170418;0000;;;0,81713;
170419;0000;;;0,820601;
170420;0000;;;1,14835;
170421;0000;;;1,01515;
170422;0000;;;;
170423;0000;;;0,975;
170424;0000;;;0,912879;
170425;0000;;;0,877525;
170426;0000;;;0,863005;
170427;0000;;;0,875;
170428;0000;;;0,826074;
170429;0000;;;0,855325;
170430;0000;;;0,890046;
170501;0000;;;0,89;
170502;0000;;;0,78;
170503;0000;;;0,73;
170504;0000;;;;
170505;0000;;;;
170506;0000;;;;
170507;0000;;;;
170508;0000;;;;
170509;0000;;;;
170510;0000;;;;
170511;0000;;;;
170512;0000;;;;
170513;0000;;;;
170514;0000;;;;
170515;0000;;;;
170516;0000;;;;
170517;0000;;;;
170518;0000;;;;
170519;0000;;;;
170520;0000;;;;
170521;0000;;;;
170522;0000;;;;
170523;0000;;;;
170524;0000;;;;
170525;0000;;;;
170526;0000;;;;
170527;0000;;;;
170528;0000;;;;
170529;0000;;;;
170530;0000;;;;
170531;0000;;;;
170601;0000;;;;
170602;0000;;;;
170603;0000;;;;
170604;0000;;;;
170605;0000;;;;
170606;0000;;;;
170607;0000;;;;
170608;0000;;;;
170609;0000;;;;
170610;0000;;;;
170611;0000;;;;
170612;0000;;;;
170613;0000;;;;
170614;0000;;;;
170615;0000;;;;
