FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
160531;0000;67,4819;;;
160601;0000;79,8279;;;
160602;0000;116,666;;;
160603;0000;26,3069;;;
160604;0000;15,5387;;;
160605;0000;42,26;;;
160606;0000;105,439;;;
160607;0000;144,377;;;
160608;0000;179,193;;;
160609;0000;174,554;;;
160610;0000;196,447;;;
160611;0000;156,637;;;
160612;0000;101,827;;;
160613;0000;74,821;;;
160614;0000;112,955;;;
160615;0000;195,91;;;
160616;0000;151,717;;;
160617;0000;195,341;;;
160618;0000;182,474;;;
160619;0000;83,2292;;;
160620;0000;88,3455;;;
160621;0000;178,015;;;
160622;0000;135,408;;;
160623;0000;90,2177;;;
160624;0000;79,762;;;
160625;0000;95,2043;;;
160626;0000;81,0602;;;
160627;0000;90,3427;;;
160628;0000;163,908;;;
160629;0000;39,0459;;;
160630;0000;144,05;;;
160701;0000;202,31;;;
160702;0000;57,0871;;;
160703;0000;49,591;;;
160704;0000;156,491;;;
160705;0000;114,573;;;
160706;0000;146,372;;;
160707;0000;181,939;;;
160708;0000;133,441;;;
160709;0000;143,672;;;
160710;0000;94,2625;;;
160711;0000;31,5381;;;
160712;0000;165,795;;;
160713;0000;57,6847;;;
160714;0000;31,036;;;
160715;0000;121,297;;;
160716;0000;165,051;;;
160717;0000;79,4862;;;
160718;0000;123,675;;;
160719;0000;125,675;;;
160720;0000;65,3453;;;
160721;0000;155,322;;;
160722;0000;90,0492;;;
160723;0000;136,096;;;
160724;0000;83,1627;;;
160725;0000;31,0977;;;
160726;0000;120,648;;;
160727;0000;167,687;;;
160728;0000;;;;
160729;0000;96,4546;;;
160730;0000;77,4385;;;
160731;0000;51,5206;;;
160801;0000;124,238;;;
160802;0000;178,1;;;
160803;0000;151,673;;;
160804;0000;136,202;;;
160805;0000;46,2085;;;
160806;0000;48,9421;;;
160807;0000;96,072;;;
160808;0000;92,9716;;;
160809;0000;152,46;;;
160810;0000;106,161;;;
160811;0000;68,9031;;;
160812;0000;92,5905;;;
160813;0000;59,3283;;;
160814;0000;84,701;;;
160815;0000;64,028;;;
160816;0000;57,375;;;
160817;0000;28,1168;;;
160818;0000;75,8881;;;
160819;0000;75,278;;;
160820;0000;55,7751;;;
160821;0000;63,9001;;;
160822;0000;;;;
160823;0000;19,6329;;;
160824;0000;26,3225;;;
160825;0000;76,8678;;;
160826;0000;27,1556;;;
160827;0000;12,3273;;;
160828;0000;23,3133;;;
160829;0000;67,2375;;;
160830;0000;65,7502;;;
160831;0000;16,1743;;;
160901;0000;19,57;;;
160902;0000;59,5188;;;
160903;0000;66,9907;;;
160904;0000;60,2553;;;
160905;0000;105,945;;;
160906;0000;91,1072;;;
160907;0000;61,5084;;;
160908;0000;65,9634;;;
160909;0000;96,1649;;;
160910;0000;57,2195;;;
160911;0000;4,50528;;;
160912;0000;18,3132;;;
160913;0000;80,4319;;;
160914;0000;51,4428;;;
160915;0000;25,6152;;;
160916;0000;36,7611;;;
160917;0000;35,1141;;;
160918;0000;37,2043;;;
160919;0000;43,2622;;;
160920;0000;36,1638;;;
160921;0000;33,496;;;
160922;0000;54,7761;;;
160923;0000;47,3849;;;
160924;0000;37,6199;;;
160925;0000;10,5446;;;
160926;0000;36,2599;;;
160927;0000;43,8259;;;
160928;0000;40,0759;;;
160929;0000;5,85134;;;
160930;0000;39,7148;;;
161001;0000;32,6986;;;
161002;0000;35,2136;;;
161003;0000;28,3074;;;
161004;0000;11,5313;;;
161005;0000;15,9208;;;
161006;0000;28,4208;;;
161007;0000;15,0581;;;
161008;0000;28,871;;;
161009;0000;23,8571;;;
161010;0000;19,2703;;;
161011;0000;40,9842;;;
161012;0000;40,2366;;;
161013;0000;26,9368;;;
161014;0000;33,7736;;;
161015;0000;19,6145;;;
161016;0000;3,04907;;;
161017;0000;7,54131;;;
161018;0000;8,19099;;;
161019;0000;31,1465;;;
161020;0000;31,659;;;
161021;0000;35,2354;;;
161022;0000;6,58148;;;
161023;0000;2,52222;;;
161024;0000;13,5704;;;
161025;0000;19,0405;;;
161026;0000;21,0137;;;
161027;0000;20,8095;;;
161028;0000;6,92199;;;
161029;0000;3,5956;;;
161030;0000;3,59167;;;
161031;0000;2,61458;;;
161101;0000;1,97824;;;
161102;0000;10,5419;;;
161103;0000;17,0461;;;
161104;0000;19,85;;;
161105;0000;11,6139;;;
161106;0000;7,69028;;;
161107;0000;12,0634;;;
161108;0000;11,19;;;
161109;0000;7,31667;;;
161110;0000;8,97221;;;
161111;0000;16,5591;;;
161112;0000;21,0479;;;
161113;0000;4,08333;;;
161114;0000;21,2731;;;
161115;0000;14,3743;;;
161116;0000;12,4766;;;
161117;0000;15,0903;;;
161118;0000;19,7854;;;
161119;0000;3,92916;;;
161120;0000;1,94306;;;
161121;0000;6,68241;;;
161122;0000;6,70116;;;
161123;0000;6,61946;;;
161124;0000;11,4072;;;
161125;0000;5,17524;;;
161126;0000;2,85694;;;
161127;0000;2,68495;;;
161128;0000;16,8153;;;
161129;0000;15,7704;;;
161130;0000;9,32777;;;
161201;0000;7,4287;;;
161202;0000;16,3526;;;
161203;0000;4,96227;;;
161204;0000;1,1875;;;
161205;0000;3,98125;;;
161206;0000;6,32917;;;
161207;0000;12,7472;;;
161208;0000;2,22778;;;
161209;0000;8,6375;;;
161210;0000;18,3016;;;
161211;0000;9,32661;;;
161212;0000;11,5525;;;
161213;0000;9,21297;;;
161214;0000;16,1176;;;
161215;0000;11,5213;;;
161216;0000;5,07291;;;
161217;0000;4,0463;;;
161218;0000;;;;
161219;0000;;;;
161220;0000;10,299;;;
161221;0000;11,6093;;;
161222;0000;6,08125;;;
161223;0000;18,5433;;;
161224;0000;6,55231;;;
161225;0000;1,05486;;;
161226;0000;3,6206;;;
161227;0000;15,613;;;
161228;0000;15,6921;;;
161229;0000;8,41228;;;
161230;0000;4,8007;;;
161231;0000;1,77361;;;
170101;0000;8,83517;;;
170102;0000;9,9398;;;
170103;0000;5,11713;;;
170104;0000;4,8875;;;
170105;0000;7,99862;;;
170106;0000;9,19398;;;
170107;0000;7,1037;;;
170108;0000;4,44143;;;
170109;0000;5,66435;;;
170110;0000;6,87153;;;
170111;0000;8,51691;;;
170112;0000;12,6382;;;
170113;0000;18,3476;;;
170114;0000;10,1653;;;
170115;0000;4,6162;;;
170116;0000;13,6289;;;
170117;0000;16,544;;;
170118;0000;6,12569;;;
170119;0000;10,4505;;;
170120;0000;;;;
170121;0000;;;;
170122;0000;1,81204;;;
170123;0000;9,23402;;;
170124;0000;13,3546;;;
170125;0000;18,8172;;;
170126;0000;;;;
170127;0000;;;;
170128;0000;1,92405;;;
170129;0000;1,4234;;;
170130;0000;3,25229;;;
170131;0000;11,843;;;
170201;0000;8,1236;;;
170202;0000;5,11489;;;
170203;0000;6,0017;;;
170204;0000;3,06148;;;
170205;0000;13,9577;;;
170206;0000;14,6278;;;
170207;0000;15,5992;;;
170208;0000;;;;
170209;0000;;;;
170210;0000;14,6844;;;
170211;0000;25,9482;;;
170212;0000;10,586;;;
170213;0000;13,6346;;;
170214;0000;14,2538;;;
170215;0000;9,19522;;;
170216;0000;14,4085;;;
170217;0000;11,5096;;;
170218;0000;8,7861;;;
170219;0000;20,8331;;;
170220;0000;22,4228;;;
170221;0000;24,1357;;;
170222;0000;31,3568;;;
170223;0000;15,7955;;;
170224;0000;7,47023;;;
170225;0000;8,35796;;;
170226;0000;3,24143;;;
170227;0000;14,645;;;
170228;0000;9,80588;;;
170301;0000;12,8695;;;
170302;0000;9,29213;;;
170303;0000;9,20055;;;
170304;0000;12,3531;;;
170305;0000;15,6722;;;
170306;0000;28,3348;;;
170307;0000;36,3719;;;
170308;0000;34,1416;;;
170309;0000;7,37389;;;
170310;0000;11,7354;;;
170311;0000;9,80884;;;
170312;0000;14,4834;;;
170313;0000;29,4714;;;
170314;0000;7,44762;;;
170315;0000;30,1485;;;
170316;0000;26,2584;;;
170317;0000;24,1045;;;
170318;0000;15,7964;;;
170319;0000;;;;
170320;0000;;;;
170321;0000;42,0559;;;
170322;0000;27,8211;;;
170323;0000;52,4606;;;
170324;0000;7,90656;;;
170325;0000;7,50687;;;
170326;0000;28,3834;;;
170327;0000;52,7809;;;
170328;0000;47,0872;;;
170329;0000;18,9287;;;
170330;0000;32,4303;;;
170331;0000;51,4579;;;
170401;0000;24,7568;;;
170402;0000;23,1966;;;
170403;0000;34,2862;;;
170404;0000;33,5706;;;
170405;0000;40,2088;;;
170406;0000;44,0084;;;
170407;0000;7,4075;;;
170408;0000;14,6866;;;
170409;0000;35,3928;;;
170410;0000;80,99;;;
170411;0000;50,5597;;;
170412;0000;52,0412;;;
170413;0000;43,7722;;;
170414;0000;32,7006;;;
170415;0000;33,1178;;;
170416;0000;44,3328;;;
170417;0000;48,4775;;;
170418;0000;14,9934;;;
170419;0000;19,4481;;;
170420;0000;16,7512;;;
170421;0000;11,7612;;;
170422;0000;14,565;;;
170423;0000;25,4;;;
170424;0000;67,02;;;
170425;0000;35,3162;;;
170426;0000;62,2863;;;
170427;0000;107,259;;;
170428;0000;116,407;;;
170429;0000;86,9213;;;
170430;0000;90,1025;;;
170501;0000;55,5488;;;
170502;0000;56,1325;;;
170503;0000;129,795;;;
170504;0000;134,678;;;
170505;0000;84,9495;;;
170506;0000;46,3675;;;
170507;0000;21,5912;;;
170508;0000;35,8466;;;
170509;0000;148,64;;;
170510;0000;51,6513;;;
170511;0000;44,2475;;;
170512;0000;70,0638;;;
170513;0000;69,5037;;;
170514;0000;89,155;;;
170515;0000;89,8838;;;
170516;0000;61,6189;;;
170517;0000;67,115;;;
170518;0000;21,9878;;;
170519;0000;66,8937;;;
170520;0000;120,192;;;
170521;0000;104,589;;;
170522;0000;115,643;;;
170523;0000;97,1747;;;
170524;0000;80,6206;;;
170525;0000;82,9149;;;
170526;0000;136,704;;;
170527;0000;92,1782;;;
170528;0000;104,728;;;
170529;0000;100,998;;;
